imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,OverallEffort_trimmedMean30,OverallEffort_HubersMEstimatora,OverallEffort_TukeysBiweightb,OverallEffort_HampelsMEstimatorc,OverallEffort_AndrewsWaved,OverallEffort_mean,OverallEffort_median,OverallEffort_sd,OverallEffort_mean_byExperts,OverallEffort_median_byExperts,OverallEffort_sd_byExperts,z_score_weighting,COMPLEX_mean,COMPLEX_median,COMPLEX_sd,Intresting_mean,Intresting_median,Intresting_sd,DIFFICULT_mean,DIFFICULT_median,DIFFICULT_sd,PAYMENT_mean,PAYMENT_median,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",Type,a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,60 minutes,0.2,9,45.90909091,45.35480496,43.57504554,45.83538061,43.44536459,49.2,42,24.13,46.64,39,22.21,1.1726841851573178,7,6,5.24,9.53,9,6.57,6.87,5,4.69,0.31,0.2,0.23,3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,3600.0,0.2,9.0,0.183,95.0,6.0,15.83,65.0,42.0,68.0,7.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.2648,0.76,3,0.0,0.0,0.0,0.0,5655.0,281.0,35331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,19.0,0.0,0.0,19.0,58.0,37.0,642.0,4.228828828828829,39.0,0.06074766355140187
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,2 hours,0.9,1,68.8,70.26889091,69.99168766,68.45599985,69.97882751,67.71,73,20.15,60.29,49,19.54,1.538396586705629,9.93,11,7,6.64,6,5.39,9,8.5,6.08,2.66,2.5,2.68,3OQEO5BIN29PS6BYUHRH0ABF87P9UL,7200.0,0.9,1.0,0.4226,23.0,3.0,7.67,8.0,7.0,6.0,2.0,10.0,0.0,12.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2112,0.92,2,0.0,0.0,0.0,0.0,2107.0,4.0,5162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,3.0,0.0,3.0,26.0,23.0,289.0,4.3944020356234095,6.0,0.020761245674740483
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,60minutes,0.05,1085,55.72727273,55.77600625,55.90571289,55.41432704,55.89223841,54.2,57,19.72,53.25,54.5,20.5,1.6425499123039367,8.6,8,5.4,3.73,4,3.88,8.8,9,5.21,0.37,0.28,0.35,3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,3600.0,0.05,1085.0,0.3491,51.0,5.0,10.2,32.0,24.0,24.0,10.0,8.0,9.0,10.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.14,0.48,1.0,4,1.0,0.0,0.0,0.0,1427.0,4.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,16.0,12.0,148.0,3.914383561643836,8.0,0.05405405405405406
3P15LLOAR9NU663LLUNNP8EDOYG9ZV,60minutes,0.1,53,30.81818182,30.24617971,29.72995793,30.51220025,29.73541633,31.6,28,12.85,29.5,27.5,11.96,1.2467802231763914,5.2,4,4.3,8.27,10,4.48,4.47,4,3.36,0.16,0.11,0.13,3P15LLOAR9NU663LLUNNP8EDOYG9ZV,3600.0,0.1,53.0,0.4066,89.0,6.0,22.25,16.0,9.0,14.0,17.0,39.0,30.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888,0.54,0.72,6,2.0,0.0,0.0,0.0,2089.0,32.0,7675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,27.0,18.0,283.0,4.069651741293533,36.0,0.127208480565371
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,10 minutes,0.35,50,28.45454545,28.72474724,28.73412104,28.46588478,28.73490526,28.47,29,14.31,28.11,27,15.14,1.34613150695381,3.27,2,3.53,13.6,15,5.51,3.6,2,4.22,3.14,0.2,9.44,3P6UG6V268Y9VTMB4YR44MFGIGC4NX,600.0,0.35,50.0,0.4885,19.0,2.0,9.5,5.0,4.0,4.0,0.0,2.0,6.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212,3,1.0,0.0,8.0,0.0,1724.0,16.0,8146.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,8.0,15.0,6.0,220.0,4.252396166134186,0.0,0.0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,10 minutes,0,677,26.9,26.06053865,24.54411146,26.31934481,24.41194937,29,27,19.95,23.4,24.5,15.39,1.0735353851362097,3.93,4,3.38,10.21,10.5,5.42,3.21,3,2.91,0.09,0.06,0.09,3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,600.0,0.0,677.0,0.3612,152.0,10.0,21.86,45.0,65.0,42.0,52.0,53.0,13.0,20.0,25.0,15.0,4.0,0.0,0.0,0.0,0.0,0.4756,0.7284,0.978,3,43.0,0.0,5.0,0.0,7922.0,61.0,53884.0,2.0,2.0,0.0,0.0,0.0,41.0,0.0,2.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,3.0,12.0,2.0,0.0,13.0,111.0,26.0,2495.0,2.8769057029926595,15.0,0.006012024048096192
3PBTVBPQ9UHWF8TU0BNM18QB456LGV,15 minutes,0.02,35,42,40.43169757,38.17710355,40.32831393,38.09240693,44.53,39,19.59,51.7,46.5,19.53,1.4910533412069886,7.13,8,4.97,6.6,5,4.36,5.53,5,3.94,0.19,0.1,0.23,3PBTVBPQ9UHWF8TU0BNM18QB456LGV,900.0,0.02,35.0,0.4803,129.0,14.0,16.38,27.0,15.0,27.0,26.0,28.0,29.0,35.0,47.0,6.0,6.0,0.0,0.0,0.0,0.0,0.602,0.74,0.96,3,0.0,0.0,0.0,0.0,2748.0,6.0,6651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,1.0,33.0,19.0,410.0,4.323076923076923,25.0,0.06097560975609756
3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ,15 minutes,0.15,2595,43.18181818,43.28350467,42.90958699,42.66018424,42.90891502,42.6,41,11.78,46.11,52,11.98,0.9915819581047935,5.2,4,4.51,11.93,12,5.16,3.87,3,3.31,0.33,0.3,0.24,3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ,900.0,0.15,2595.0,0.2289,47.0,4.0,11.75,28.0,39.0,31.0,12.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1132,0.24,0.86,3,20.0,0.0,0.0,1.0,13596.0,194.0,406881.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,122.0,2.0,0.0,20.0,127.0,63.0,2378.0,3.5018537243006405,83.0,0.03490328006728343
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,10 minutes,0.05,35,32.81818182,32.64974874,31.00550824,32.47267957,31.00102746,35.53,36,19.95,25.67,27,10.87,1.271241221545758,4.73,3,4.35,6,4,5.98,4.47,3,4.14,0.08,0.08,0.03,330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,600.0,0.05,35.0,0.4077,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4,1.0,0.0,0.0,0.0,1129.0,7.0,4417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,20.0,4.0,138.0,4.402912621359223,2.0,0.014492753623188406
3Q4WZ5V3MNIH1FT2QKH2OURKHS1UGI,30 minutes,0.05,11486,52.6,51.08282958,49.89824987,51.89805508,49.60580826,53.43,50,23.6,46.78,45,20.57,1.2416508279637875,7.21,8,4.95,5.79,5,4.96,8.43,9,5.26,0.75,0.2,1.6,3Q4WZ5V3MNIH1FT2QKH2OURKHS1UGI,1800.0,0.05,11486.0,0.5473,51.0,2.0,17.0,12.0,9.0,8.0,6.0,13.0,19.0,3.0,2.0,8.0,27.0,0.0,0.0,0.0,0.0,0.1008,0.66,1.0,4,3.0,0.0,0.0,0.0,2740.0,16.0,9738.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,7.0,39.0,23.0,388.0,4.215238095238095,8.0,0.020618556701030927
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,60minutes,0.4,1,51.27272727,49.91011032,53.03127273,51.17424418,53.12190487,48.6,49,19.39,38.57,49,19.52,1.3637969754397155,8.2,7,5.48,6.53,6,5.78,6.6,5,5.32,0.48,0.45,0.25,3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,3600.0,0.4,1.0,0.1504,88.0,7.0,14.67,33.0,126.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.18,0.3632,4,21.0,0.0,0.0,0.0,9841.0,204.0,33625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,20.0,1.0,0.0,0.0,40.0,139.0,7.0,1212.0,3.966583541147132,54.0,0.04455445544554455
3QLL1RLFYUJL8BWXI76KVR6VTA8G40,20 minutes,0.05,1,52.7,52.84878565,52.44856205,52.94214491,52.46589652,54.43,54.5,20.29,60.5,63,19.77,1.5105598818572674,8.86,6.5,5.7,6.29,5.5,5.38,9.36,9.5,4.89,0.38,0.4,0.27,3QLL1RLFYUJL8BWXI76KVR6VTA8G40,1200.0,0.05,1.0,0.251,41.0,7.0,10.25,31.0,14.0,11.0,11.0,15.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972,0.8372,3,0.0,0.0,0.0,0.0,2078.0,62.0,10634.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,22.0,21.0,321.0,3.5083333333333333,18.0,0.056074766355140186
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,1 hours,0.01,59740,38,37.55764514,37.11833717,38.03080512,37.14463943,39.57,38,17.05,37.4,33.5,14.75,1.3831301248695027,5.5,4.5,5.57,8.5,6,7.2,5.29,4,5.51,0.19,0.09,0.29,3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,3600.0,0.01,59740.0,0.2608,38.0,3.0,12.67,13.0,21.0,16.0,16.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572,0.7704,3,37.0,0.0,3.0,0.0,5146.0,65.0,43134.0,1.0,7.0,0.0,0.0,0.0,23.0,0.0,0.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,3.0,9.0,1.0,0.0,14.0,80.0,10.0,2023.0,2.7150837988826817,3.0,0.0014829461196243204
330XZFCZ7RB627L6HWI9543W690TXG,60 minutes,0.05,13,41.81818182,41.83309866,42.20921706,41.85522547,42.20795292,41.47,47,18.25,41.5,37,18.17,1.7616159917980807,6.47,6,4.29,7.6,7,4.34,6.67,7,4.79,0.14,0.12,0.08,330XZFCZ7RB627L6HWI9543W690TXG,3600.0,0.05,13.0,0.3986,100.0,9.0,16.83,29.0,31.0,22.0,14.0,25.0,29.0,16.0,16.0,5.0,6.0,0.0,0.0,0.0,0.0,0.4256,0.6404,0.98,3,5.0,0.0,0.0,1.0,3191.0,63.0,10151.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,11.0,25.0,14.0,343.0,4.248704663212435,26.0,0.07580174927113703
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,60 minutes,0.03,6009,38.7,39.11091263,40.00180612,39.86757331,39.94271859,37,38,12.88,38.1,38,7.69,1.565585804072755,5.07,3.5,4.43,12.29,13.5,6.43,4.43,4.5,2.9,0.22,0.1,0.31,3R35RPFD8KSAWMKG8PKUBRZ71RYP19,3600.0,0.03,6009.0,0.2464,104.0,10.0,15.57,33.0,76.0,72.0,20.0,10.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.32,0.772,3,0.0,0.0,0.0,0.0,3322.0,35.0,12108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,0.0,0.0,12.0,37.0,10.0,585.0,3.811320754716981,28.0,0.04786324786324787
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,10minutes,0.03,7224,30.09090909,30.18986037,28.64442298,29.87488708,28.56946014,32.67,35,22.46,33.18,32,24,1.6563327184346124,3.67,2,3.31,8.13,9,5.42,3.73,4,2.96,0.12,0.09,0.14,3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,600.0,0.03,7224.0,0.5334,5.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,1163.0,7.0,4465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,21.0,3.0,138.0,4.519047619047619,2.0,0.014492753623188406
3R39EOJX7BI6S1MO8YC8O4DE709FF7,5minutes,0.05,3082,24.77777778,24.806309,24.52432494,24.50052909,24.52161577,24.15,27,11.94,23.64,22,13.01,0.5546245351054775,1.85,1,2.15,11.85,10,5.55,1.69,2,1.44,0.14,0.1,0.14,3R39EOJX7BI6S1MO8YC8O4DE709FF7,300.0,0.05,3082.0,0.3572,32.0,4.0,8.0,9.0,8.0,9.0,9.0,8.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.72,3,7.0,0.0,0.0,1.0,3096.0,65.0,200812.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,2.0,0.0,9.0,42.0,18.0,611.0,3.1310160427807485,14.0,0.022913256955810146
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,60 minutes,0.05,399,55.72727273,55.77610956,55.68774058,55.87012489,55.70404351,57.07,58,18.14,47,37,21.79,1.4881085622810553,11.07,10,4.64,4.6,6,4.44,7.33,6,4.06,1.41,0.45,3.04,3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,3600.0,0.05,399.0,0.3099,63.0,4.0,15.75,44.0,41.0,11.0,10.0,11.0,9.0,10.0,11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.16,0.552,0.92,3,1.0,0.0,0.0,0.0,4131.0,36.0,22325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,15.0,1.0,0.0,0.0,18.0,39.0,21.0,480.0,3.869918699186992,12.0,0.025
30E2X49V611K26Z0IIHLB47CQY63NG,60minutes,0.01,1,33.7,34.32180215,35.85610184,34.22798268,35.92305749,31.93,37,11,31.86,39,13.9,1.53661774662475,3.43,1,4.31,4.93,3,4.83,4.29,4,3.41,0.07,0.05,0.06,30E2X49V611K26Z0IIHLB47CQY63NG,3600.0,0.01,1.0,0.4906,22.0,2.0,11.0,3.0,8.0,2.0,3.0,2.0,11.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0184,1.0,5,1.0,0.0,0.0,0.0,1515.0,9.0,5086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,24.0,8.0,184.0,4.407942238267148,1.0,0.005434782608695652
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,60 minutes,0.1,3,47.18181818,44.81831162,43.54893573,45.34712779,43.420265,47.13,44,20.84,47.38,45.5,19.42,0.9691169883854036,6.47,3,5.8,6.07,6,5.2,4.67,4,4.01,0.16,0.15,0.11,33EWWXEH81XUPFZ4BLANE2SZQMJ40X,3600.0,0.1,3.0,0.2619,12.0,1.0,12.0,10.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4,1.0,0.0,0.0,0.0,1433.0,6.0,5622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,3.0,167.0,3.9562289562289563,4.0,0.023952095808383235
3R8NDUBSE5C5KWKOVCROU8T8BNKK4W,60 Minutes,0.01,1,14.54545455,14.38656498,14.3447516,14.93213721,14.35844674,16.2,14,11.22,16.36,14.5,11.63,1.421313791758153,1.27,0,1.91,9.27,10,6.84,1.4,0,2.1,0.14,0.05,0.21,3R8NDUBSE5C5KWKOVCROU8T8BNKK4W,3600.0,0.01,1.0,0.4312,40.0,2.0,20.0,3.0,10.0,20.0,7.0,9.0,12.0,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608,0.84,1,1.0,0.0,0.0,0.0,1465.0,33.0,6465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,18.0,7.0,193.0,4.13588850174216,0.0,0.0
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,5 minutes,0.04,1,26.45454545,26.69070329,24.64570538,26.00987995,24.65596791,28.8,26,20.17,31.25,27,22.14,1.678364027587039,1.73,0,3.61,7.47,6,7.07,2,0,4.42,0.15,0.13,0.14,3R8NDUBSE5CIIDI6K37BBGYS2U64KU,300.0,0.04,1.0,0.4871,27.0,2.0,9.0,4.0,5.0,8.0,2.0,6.0,6.0,6.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,2,0.0,0.0,0.0,6.0,681.0,7.0,7982.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,10.0,3.0,57.0,3.5,1.0,0.017543859649122806
3R8NDUBSE5CRYRKXR6M9AB02Z7L4K5,30 minutes,0.15,878,50.8,50.57744467,50.52934094,51.23903258,50.55054417,53.07,52.5,21.16,46.8,50,14.7,0.898087828693044,6.36,4,5.5,9.5,10,4.05,5.86,4,5.71,0.34,0.25,0.27,3R8NDUBSE5CRYRKXR6M9AB02Z7L4K5,1800.0,0.15,878.0,0.2004,4.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618,2,0.0,0.0,0.0,7.0,2497.0,43.0,12409.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,30.0,21.0,398.0,4.654028436018957,8.0,0.020100502512562814
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,5 minutes,0.03,589,60.54545455,60.85606338,61.04366183,60.14197251,61.04751068,60,62,20.83,61.78,67,17.65,1.3825660755909686,8.27,8,5.02,4.27,4,3.43,9,9,5.3,0.23,0.11,0.31,3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,300.0,0.03,589.0,0.5233,26.0,3.0,8.67,3.0,6.0,7.0,10.0,5.0,3.0,6.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,4,2.0,0.0,0.0,0.0,1029.0,0.0,3332.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,4.0,13.0,2.0,88.0,4.175,7.0,0.07954545454545454
3RPY1MM09GJ0DPT9E5P5CCJTRTWMHE,15minutes,0.05,1,56,55.95104631,56.47694751,57.0037588,56.48821968,58.2,56,22.49,56.64,45,24.7,1.4504448887299237,8.07,8,4.85,9.2,10,4.72,7.4,7,4.17,0.21,0.15,0.17,3RPY1MM09GJ0DPT9E5P5CCJTRTWMHE,900.0,0.05,1.0,0.2226,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,17.0,0.0,13.0,10.0,4634.0,66.0,81466.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,38.0,2.0,1.0,2.0,76.0,17.0,1323.0,2.9458917835671343,6.0,0.0045351473922902496
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,5 minutes,0.1,1,30.54545455,31.55201503,32.34008553,31.34595475,32.43042199,30.6,34,16.41,32.67,33,17.26,1.6988600493435153,3.93,3,4.1,6.6,6,6.08,3.93,3,3.53,0.11,0.1,0.06,3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,300.0,0.1,1.0,0.4268,22.0,2.0,7.33,7.0,2.0,3.0,20.0,4.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.8,2,10.0,0.0,0.0,12.0,7566.0,60.0,24605.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,12.0,2.0,0.0,4.0,76.0,40.0,1719.0,3.99275887038378,15.0,0.008726003490401396
