HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,AMOT1,AMOT2,ENJO1,ENJO2R,ENJO3,ENJO4,EXTR1,EXTR2,IDEN1,IDEN2,IDEN3,IDEN4,INTRO1,INTRO2,INTRO3,INTRO4,QC1,QC2,Quiz,Z_CLKStream,Z_Time_AMOT1,Z_Time_AMOT2,Z_Time_ENJO1,Z_Time_ENJO2R,Z_Time_ENJO3,Z_Time_ENJO4,Z_Time_EXTR1,Z_Time_EXTR2,Z_Time_IDEM4,Z_Time_IDEN1,Z_Time_IDEN2,Z_Time_IDEN3,Z_Time_INTRO1,Z_Time_INTRO2,Z_Time_INTRO3,Z_Time_INTRO4,Z_Time_QC1,Z_Time_QC2,Z_tabswitched,Z_tabswitched_Time,_BirthYear,_CMP1,_CMP10,_CMP11,_CMP12,_CMP13,_CMP14,_CMP15,_CMP2,_CMP3,_CMP4,_CMP4R,_CMP5,_CMP6,_CMP6R,_CMP7,_CMP8,_CMP9,_Gender,_HHSize,_HIT_Per_WEEK,_HIT_class,_MoneyUsage,_TimeInCS,AMOT,ENJ,EXT,IDEN,INTRO,RAI
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3EJJQNKU9R5SCWPM7KCGG23C0R6HR9,A1OBB3PWYWK9KK,Approved,Wed Dec 14 19:25:26 PST 2016,Wed Dec 14 19:30:13 PST 2016,Fri Dec 16 19:30:13 PST 2016,Fri Dec 16 12:48:04 PST 2016,,,287,100% (4/4),100% (4/4),0% (0/0),3,1,4,2,3,4,6,6,6,6,6,4,2,2,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;IDEN4;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;IDEN4;ENJO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,9.325,4.425,2.027;1.968,15.422,4.049,2.491;9.693,1.186,2.342,0,5.118,2.351,2.499,0.968,5.734,3.801,2.012,4.629,4.035,1,{},1991,EF,MD,TD,MD,MD,EF,FR,TD,TD,FR,FR,FR,TD,TD,PR,TD,FR,Female,1,300,IF|IA|CC|SV,1,3,2,4.25,6,5.5,2,0
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3EQHHY4HQSSP7DWDQ7HVS1MFT2B5GD,A10BH9PYCYUKDJ,Approved,Wed Dec 14 09:25:51 PST 2016,Wed Dec 14 09:36:34 PST 2016,Fri Dec 16 09:36:34 PST 2016,2016-12-16 17:36:39 UTC,,,643,100% (2/2),100% (1/1),0% (0/0),1,1,4,1,2,4,7,7,1,7,7,1,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO3;ENJO4;ENJO4;INTRO3;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.896,4.426,3.135,78.289,4.264;1.083,5.824;1.656,3.626,2.197,0,10.173,5.734,5.217,6.494,9.899,5.327;1.873,8.697,3.2,11.334,11,;62.089;7.477;11.955;65.06;98.796,1980,EF,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Female,2,1200,IF|SV,1,5,1,4.25,7,4,1,-2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3F6HPJW4JD0T523QNTJFGX5R3G82W6,AU3RU16JKGP0U,Approved,Wed Dec 14 09:19:52 PST 2016,Wed Dec 14 09:24:22 PST 2016,Fri Dec 16 09:24:22 PST 2016,2016-12-16 17:24:39 UTC,,,270,100% (1/1),100% (1/1),0% (0/0),1,1,5,2,4,4,6,7,5,6,6,4,1,1,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;INTRO3;ENJO1;AMOT1;QC2;IDEN1;AMOT2;INTRO1;INTRO2;EXTR1;,5.784,4.088,20.004,36.781,1.62,2.704,8.665,3.953,0,4.904,4.695,6.753,2.426,141.887,4.635;0.938,1.942,5.942,6.492,5,;10.082;0.371,1989,EF,PR,PR,EF,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Female,3,400,IF|VV|SV|CA,1,3,1,4.75,6.5,5.25,1.5,0.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FDJT1UU748U9ZSWGY2AQTE80JQ5KE,A312SMN11YLE66,Approved,Wed Dec 14 09:19:49 PST 2016,Wed Dec 14 09:23:00 PST 2016,Fri Dec 16 09:23:00 PST 2016,2016-12-16 17:23:39 UTC,,,191,100% (1/1),100% (1/1),0% (0/0),1,1,6,1,5,6,7,7,5,5,6,4,1,1,6,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;EXTR1;AMOT2;INTRO1;,2.257,2.186,4.881,40.716,4.126,5.949,1.074;1.932,2.226,0,2.918,3.518,2.158,2.484,1.626,1.533,1.23;2.732,2.817,3.216,1,{},1990,EF,MD,TD,MD,MD,PD,FR,TD,TD,FR,PD,PR,TD,TD,PR,MD,EF,Female,1,150,SV,2,2,1,6,7,5,2.25,0.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FE7TXL1LINOL574BKK9O8N5FF7Q26,A1M3VJEHKWDP8I,Approved,Wed Dec 14 10:06:34 PST 2016,Wed Dec 14 10:13:44 PST 2016,Fri Dec 16 10:13:44 PST 2016,2016-12-16 18:14:39 UTC,,,430,100% (4/4),100% (4/4),0% (0/0),1,2,6,2,6,7,7,7,6,7,7,6,7,4,5,4,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;INTRO3;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.765,4.584,4.627,29.596,24.303,2.479,0.865,1.101,0,6.424,2.263,3.901,3.59,2.017,7.092;1.731,5.312,3.466,6.791,3,;25.185,1989,PR,PR,TD,EF,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,TD,EF,Female,2,2000,VV|IA|SV,1,4,1.5,6.25,7,6.5,5,0
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FE7TXL1LINOL574BKK9O8N5FFV2Q6,ATZ2IQCWUSG9Z,Approved,Wed Dec 14 09:31:00 PST 2016,Wed Dec 14 09:34:29 PST 2016,Fri Dec 16 09:34:29 PST 2016,2016-12-16 17:34:39 UTC,,,209,100% (3/3),100% (3/3),0% (0/0),1,1,6,3,5,6,7,7,7,6,7,5,5,4,6,5,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;EXTR1;IDEN1;AMOT2;INTRO1;,9.978,4.294,3.024,17.082,3.074,1.046,5.569,6.251,0,0.575,7.659,3.193,5.371,0.918,4.927,5.221,1.174,10.683,1,{},34,EF,PR,TD,EF,MD,EF,MD,TD,TD,FR,FR,PR,TD,TD,PR,TD,EF,Male,4,300,IF|VV|SV,1,2,1,5.5,7,6.25,5,-1.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FFJ6VRIL1O48XG7JPBMWI34R7Q0ID,AWNMWMFQJUGZE,Approved,Wed Dec 14 09:19:52 PST 2016,Wed Dec 14 09:27:26 PST 2016,Fri Dec 16 09:27:26 PST 2016,2016-12-16 17:27:39 UTC,,,454,100% (1/1),100% (1/1),0% (0/0),3,1,3,4,4,2,7,7,5,6,5,4,4,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,8.788,4.578,4.75,27.635,7.655,9.546,2.97,3.276,0,3.206,4.004,15.096,6.536,2.336,15.7,4.302,4.688,6.3,3,;15.133,1987,PR,PR,PR,EF,MD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,MD,EF,Male,2,300,IF|VV|IA|CC|SV|CA,2,2,2,3.25,7,5,1.75,-4.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FIJLY1B6U4NMNI1Z2KR8MRKKYJFP4,A2BI3MNNKXRLE4,Approved,Thu Dec 15 07:24:53 PST 2016,Thu Dec 15 07:30:36 PST 2016,Sat Dec 17 07:30:36 PST 2016,Fri Dec 16 12:48:06 PST 2016,,,343,100% (1/1),100% (1/1),0% (0/0),1,1,6,2,5,5,5,6,3,5,5,2,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;ENJO4;,4.105,2.523,1.926,122.234,3.531,160.795,1.878,3.661,0,3,2.316,2.652,2.532,1.878,6.57,4.219,2.618,3.92,1,{},1979,EF,PR,PR,MD,MD,EF,MD,TD,EF,PD,PD,PR,TD,TD,PR,MD,EF,Female,4,100,SV,2,2,1,5.5,5.5,3.75,1,2.75
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FTYUGLFSULMVTMMOHGNMGJIGAXD5D,A2E2UARVOVDR9Y,Approved,Wed Dec 14 09:31:42 PST 2016,Wed Dec 14 09:42:24 PST 2016,Fri Dec 16 09:42:24 PST 2016,2016-12-16 17:42:39 UTC,,,642,100% (1/1),100% (1/1),0% (0/0),1,1,4,5,4,2,6,6,6,7,6,3,1,1,1,1,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,2.977,2.841,11.872,446.566,2.27,2.776,1.031,1.649,0,2.88,1.59,1.928;1.752,2.864,2.286,5.039,5.616,2.465,6.673,1,{},1984,EF,MD,TD,MD,MD,EF,MD,TD,TD,FR,FR,PR,TD,TD,PR,MD,EF,Male,1,250,IA|CC|SV|CA,2,5,1,3.25,6,5.5,1,-1
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3FUI0JHJPXYLZMXLH9MIUAZMB3P33R,A136SBQYT4RFKX,Approved,Wed Dec 14 12:54:15 PST 2016,Wed Dec 14 12:57:51 PST 2016,Fri Dec 16 12:57:51 PST 2016,Fri Dec 16 12:48:02 PST 2016,,,216,100% (3/3),100% (1/1),0% (0/0),2,2,5,2,5,4,6,6,5,4,4,3,2,2,2,2,1,1,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.519,1.816,1.56,11.726,4.416,2.36,2.424,1,0,2.28,2.56,4.432,1.792,2.177,3.936,2.776,2.664,2.888,7,;11.936;26.543;33.481,1989,EF,MD,TD,MD,MD,EF,FR,TD,EF,FR,FR,PR,TD,TD,PR,TD,FR,Male,1,500,IF|VV|SV,2,2,2,5,6,4,2,0
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3G5W44VEU7ISPWHGXUL1UQ5XQ0QKGD,A2435PZYVK2552,Approved,Wed Dec 14 20:46:13 PST 2016,Wed Dec 14 20:54:25 PST 2016,Fri Dec 16 20:54:25 PST 2016,Fri Dec 16 12:48:08 PST 2016,,,492,100% (3/3),100% (3/3),100% (2/2),4,4,2,4,5,2,6,7,4,5,4,5,2,1,1,2,1,7,TRUE,ENJO2R;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;IDEN2;IDEN4;,2.532,1.441,0.939,6.887,1.155,3.333,2.04,1.684,0,3.069,126.578,1.47,2.085,2.227,6.695,3.534,5.013,2.871,3,;1.608,36,PR,PR,PR,EF,PD,EF,FR,TD,EF,FR,FR,PR,TD,TD,PR,TD,EF,Male,3,75,IF|IA|CC|SV,1,3,4,3.25,6.5,4.5,1.5,-3.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3GA6AFUKOOO0TU4KWUBKY40WU6XH3Y,AL8KOIH1DJ7D9,Approved,Wed Dec 14 09:26:59 PST 2016,Wed Dec 14 09:34:31 PST 2016,Fri Dec 16 09:34:31 PST 2016,2016-12-16 17:34:39 UTC,,,452,100% (1/1),100% (1/1),0% (0/0),2,1,3,4,4,2,7,7,5,6,5,6,6,3,4,5,1,7,TRUE,ENJO2R;IDEN4;IDEN4;IDEN2;IDEN2;QC1;ENJO3;ENJO3;ENJO4;INTRO3;IDEN2;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;EXTR2;,4.884,19.682,3.084,159.271,2.386;1.584,3.433,6.036,174.332,0,6.399,13.386;4.483;15.838,4.847,3.016,4.633,4.526;3.788,3.234,1.014,5.799,9,;11.628;11.822;1.534;10.956,1986,EF,MD,PR,EF,PD,EF,MD,FR,EF,PD,PD,FR,PD,PD,PD,MD,EF,Male,2,300,IF|IA|CC|SV,1,3,1.5,3.25,7,5.5,4.5,-6.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3GD6L00D3SXQB5RG0NDE2GTVEI6M1T,ATIUQQLY0LCNA,Approved,Thu Dec 15 05:46:17 PST 2016,Thu Dec 15 05:55:22 PST 2016,Sat Dec 17 05:55:22 PST 2016,Fri Dec 16 12:48:08 PST 2016,,,545,100% (1/1),100% (1/1),0% (0/0),1,1,4,2,4,5,7,7,5,5,4,6,2,1,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;AMOT1;QC2;IDEN1;EXTR1;AMOT2;INTRO1;INTRO2;,2.106;1.945,2.246,1.506,7.82,2.156,1.876,1.551,1.843,0,1.891,2.172,3.438,5.81,236.672,4.468,1.569,2.914,4.112,1,{},1963,EF,PR,PR,EF,MD,EF,FR,TD,EF,FR,FR,PR,PD,TD,PD,MD,FR,Female,4,600,VV|IA|SV,1,4,1,4.75,7,5,1.75,-1.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3GDTJDAPVUB8M5B1Z8MTHQG3REQ8MS,AT9SK56IXQJP,Approved,Wed Dec 14 09:32:27 PST 2016,Wed Dec 14 09:38:58 PST 2016,Fri Dec 16 09:38:58 PST 2016,2016-12-16 17:39:39 UTC,,,391,100% (32/32),100% (32/32),100% (31/31),3,3,5,4,4,5,7,7,7,7,6,4,4,1,4,5,1,7,TRUE,ENJO2R;QC1;IDEN2;IDEN4;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,4.988,2.755,3.232,20.119,9.19,2.82,1.239,6.299,0,3.194,2.866,9.678,4.58,2.706,5.604,4.263,10.633,4.726,1,{},39,EF,PR,TD,EF,MD,EF,FR,TD,EF,FR,FR,FR,TD,TD,PR,MD,FR,Female,5,300,IF|VV|SV|CA,2,3,3,4.5,7,6,3.5,-2.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3GM6G9ZBKNXRKP3P26XO8MCQ60CMTF,A2N962G55T9MOB,Approved,Wed Dec 14 22:30:55 PST 2016,Wed Dec 14 22:37:14 PST 2016,Fri Dec 16 22:37:14 PST 2016,Fri Dec 16 12:48:06 PST 2016,,,379,100% (11/11),100% (11/11),100% (3/3),1,1,1,1,1,1,7,7,1,1,1,7,1,1,1,1,1,7,TRUE,IDEN4;IDEN2;ENJO2R;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,5.255,1.855,11.618,0.717,3.368,1.743,1.721,1.969,0,10.032,38.159,3.662,2.025,2.728,12.424,3.841,3.193,2.224,5,;0.002;7.95,1981,EF,MD,TD,EF,MD,EF,MD,TD,TD,PD,PD,FR,TD,TD,PD,TD,EF,Female,3,150,IF|SV|CA,1,5,1,2.5,7,2.5,1,-7.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3GNCZX450INSQW1TOMYZULGTM7YPA6,A1PLB1NZOE2PQ7,Approved,Wed Dec 14 09:24:24 PST 2016,Wed Dec 14 09:28:36 PST 2016,Fri Dec 16 09:28:36 PST 2016,2016-12-16 17:28:39 UTC,,,252,100% (1/1),100% (1/1),0% (0/0),5,4,5,5,5,5,7,7,6,7,4,4,1,1,2,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,5.991,5.104,28.503,30.117,5.609,4.753,2.008,2.975,0,4.593,6.864,9.049,2.615,2.936,3.447,4.832,1.247,2.88,7,;1.792;27.359;2.794,1982,EF,PR,PR,MD,PD,EF,MD,TD,EF,FR,FR,PR,TD,TD,PR,MD,EF,Male,4,500,IF|SV,2,3,4.5,4.5,7,5.25,1.5,-1.25
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3GU1KF0O4I1X966LU0YVPW0Z4PIBPM,A1G4QY3W5J5PMW,Approved,Wed Dec 14 09:20:29 PST 2016,Wed Dec 14 09:24:26 PST 2016,Fri Dec 16 09:24:26 PST 2016,2016-12-16 17:24:39 UTC,,,237,100% (1/1),100% (1/1),0% (0/0),1,1,4,6,3,3,7,7,5,6,6,5,1,1,2,4,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,3.798,4.617,3.069,19.418,3.457;1.313,10.296,2.076,2.287,0,4.707,0.698,2.888,3.859,2.045,5.877,3.308,3.559,7.542,1,{},1988,EF,MD,PR,EF,MD,EF,FR,TD,EF,FR,FR,PR,TD,TD,PR,TD,EF,Male,1,200,VV|SV,2,2,1,3,7,5.5,2,-4.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3H0W84IWBK2GSMYKHJ4AVZ6Z84KREV,A1DXSFFL5HZ1NX,Approved,Wed Dec 14 09:24:03 PST 2016,Wed Dec 14 09:26:54 PST 2016,Fri Dec 16 09:26:54 PST 2016,2016-12-16 17:27:39 UTC,,,171,100% (3/3),100% (1/1),0% (0/0),1,1,5,1,6,6,6,7,6,7,5,4,4,4,3,1,1,1,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;IDEN1;AMOT2;INTRO1;,5.057,2.348,2.641,9.601,2.451,3.217,1.58,3.78,0,2.098;1.218,6.862,5.774,3.264,3.056,3.824,1.707,1.686,3.745,1,{},1976,PR,PR,PR,EF,MD,EF,MD,TD,TD,FR,FR,PR,TD,TD,PR,TD,EF,Male,1,100,SV,2,2,1,6,6.5,5.5,3,1.5
3FULMHZ7OUX4GKQ6X3RECU4DFEYM4R,3XLAOVIRVQDS1CH5SNP7PR7LGQRS96,Workload survey - qualification for next job,"Questions about you and workload in Crowdsourcing, qualification will be given for next job","survey, fun, me, research, work,",$0.15,Wed Dec 14 09:16:28 PST 2016,200,BatchId:2630576;,900,172800,Wed Dec 21 09:16:28 PST 2016,,,3H7Z272LX779MFSXLDNP3ZW4HUBLPL,A15SZFFQMU4U30,Approved,Thu Dec 15 07:49:44 PST 2016,Thu Dec 15 07:54:50 PST 2016,Sat Dec 17 07:54:50 PST 2016,Fri Dec 16 12:48:05 PST 2016,,,306,100% (1/1),100% (1/1),0% (0/0),4,2,2,4,4,2,7,7,5,6,5,1,1,1,1,2,1,7,TRUE,IDEN4;ENJO2R;IDEN2;QC1;ENJO3;EXTR2;ENJO4;INTRO3;IDEN3;INTRO4;ENJO1;AMOT1;INTRO2;QC2;IDEN1;EXTR1;AMOT2;INTRO1;,5.962,3.315,1.136,23.844,4.644,7.91,2.646,1.08,0,3.344,5.386,4.514,4.563,2.507,2.898,5.291,1.467,7.584,1,{},1993,EF,MD,PR,MD,MD,EF,MD,FR,TD,FR,FR,PR,TD,TD,PR,MD,FR,Male,1,100,SV,2,3,3,3,7,4.25,1.25,-5
