imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_PAYMENT,Answer.Q_TAKE,Answer.vreward
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2Z1O9OKSW8MNU,10 minutes,0.05,35,Y,3,3,2,2,24,0.08,7,0.05
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1CYSGVB90E67S,10 minutes,0.05,35,Y,7,7,2,4,51,0.1,2,0.05
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,AB7QN439WP6RY,10 minutes,0.05,35,Y,10,3,1,3,64,0.15,2,0.05
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A5TI9UQEPLNWI,10 minutes,0.05,35,Y,4,4,12,8,29,0.06,12,0.05
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A2N962G55T9MOB,10minutes,0.02,15,Y,0,0,0,10,2,0.05,12,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,AQJFDUI58Y0FV,10minutes,0.02,15,Y,8,2,19,12,25,0.05,19,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A3GM1Y0H93CZT1,10minutes,0.02,15,Y,3,3,4,9,28,0.05,4,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,AJAPJJTISC36L,10minutes,0.02,15,Y,2,2,18,18,25,0.02,18,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A2GFB2S1C9P9RM,10minutes,0.02,15,Y,8,1,4,3,39,0.05,3,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A1T4MC1F4TKX9Z,10minutes,0.02,15,Y,10,10,0,0,14,0.01,0,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A4PGF2WE94TJA,10minutes,0.02,15,Y,4,4,20,10,14,0.02,20,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A2B6WQG0A9CKXQ,10minutes,0.02,15,Y,2,0,18,14,20,0.05,20,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A1WKENA5660Y84,10minutes,0.02,15,Y,2,2,8,14,6,0.1,18,0.02
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,A1XIFPI36695GY,10minutes,0.02,15,Y,1,0,8,16,7,0.1,20,0.02
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A3FB4IOP8KXFJE,60 minutes,0.2,1,Y,3,3,6,10,19,0.25,16,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A3RIFUEQ95MR16,60 minutes,0.2,1,Y,8,3,10,10,41,0.35,9,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A28S6TTII9JDNI,60 minutes,0.2,1,Y,2,4,20,10,37,0.5,20,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A2B1YSMEHN1G2K,60 minutes,0.2,1,Y,-1,-1,-1,-1,-1,0.5,-1,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A3CFERUFHEQ3I3,60 minutes,0.2,1,Y,0,0,6,10,17,0.15,15,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A35VBQUAIJUPYP,60 minutes,0.2,1,Y,0,2,20,8,27,1,4,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A20USVYLTA4PYQ,60 minutes,0.2,1,Y,-1,-1,-1,-1,-1,0.05,-1,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A1L0X2BYAGPFEA,60 minutes,0.2,1,Y,12,4,2,20,57,0.2,18,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A2HR7ZIX42FEPG,60 minutes,0.2,1,Y,0,-1,20,10,38,0.2,19,0.2
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,A3U761PEG7MFKT,60 minutes,0.2,1,N,5,3,1,5,39,0.2,1,0.2
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A19DOARRVT6ZNN,10 minutes,0.02,1403,Y,2,3,14,14,35,0.2,19,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A2HW364F4TCKL3,10 minutes,0.02,1403,Y,16,15,13,15,103,0.5,15,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,ALOYY3E72AQ1K,10 minutes,0.02,1403,Y,2,2,4,4,27,0.06,6,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A2N962G55T9MOB,10 minutes,0.02,1403,Y,0,0,0,12,2,0.1,10,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A340UGIDGIF4W6,10 minutes,0.02,1403,Y,7,10,12,12,30,0.1,19,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,AQUNG20W5Z9HN,10 minutes,0.02,1403,Y,9,10,0,6,53,0.07,4,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A4PGF2WE94TJA,10 minutes,0.02,1403,Y,0,0,14,10,26,0.02,14,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A1GOLJMO4GID3I,10 minutes,0.02,1403,Y,4,3,0,4,15,0.02,0,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A2HR7ZIX42FEPG,10 minutes,0.02,1403,Y,0,0,9,10,26,0.05,16,0.02
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A1L11JDXS2HK51,10 minutes,0.02,1403,Y,6,4,-1,14,37,0.2,16,0.02
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,AQJFDUI58Y0FV,60 minutes,0.05,2,Y,0,10,1,0,71,0.25,1,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,A1F3IJU2HXZ0PQ,60 minutes,0.05,2,Y,3,0,4,0,27,0.25,4,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,A2XLEJ7UPW51RD,60 minutes,0.05,2,Y,0,0,20,14,26,0.05,20,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,A1CH3TODZNQCES,60 minutes,0.05,2,Y,15,1,0,0,99,1.5,1,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,AQUNG20W5Z9HN,60 minutes,0.05,2,Y,0,0,4,8,14,0.03,14,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,A1Z7E1C3P16DEA,60 minutes,0.05,2,Y,5,1,0,0,38,0.25,0,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,A2ZATH9519RF58,60 minutes,0.05,2,Y,14,6,8,9,72,0.35,8,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,ARIY7R4C3ZUIO,60 minutes,0.05,2,Y,2,2,1,1,20,0.1,2,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,ASN25PIODXIPJ,60 minutes,0.05,2,Y,2,2,18,16,71,0.3,14,0.05
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,A3RIFUEQ95MR16,60 minutes,0.05,2,Y,0,4,0,1,40,0.35,4,0.05
3PHLPV04IQDPW55WV8WBZJA231AP7O,A610SH5RY1NG1,60 minutes,0.1,27,Y,13,9,2,3,77,0.25,5,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,A1F3IJU2HXZ0PQ,60 minutes,0.1,27,Y,14,4,0,10,49,0.35,0,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,A5TI9UQEPLNWI,60 minutes,0.1,27,Y,6,4,2,2,46,0.8,2,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,A15GKHNAWVZ9HD,60 minutes,0.1,27,Y,0,0,4,20,140,0.75,20,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,AN3MYYTLXX9R8,60 minutes,0.1,27,Y,18,12,1,18,56,0.1,18,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,A19DOARRVT6ZNN,60 minutes,0.1,27,Y,13,16,6,16,91,0.75,16,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,AXV4XY9UNODNP,60 minutes,0.1,27,Y,7,7,4,12,39,0.4,12,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,ALOYY3E72AQ1K,60 minutes,0.1,27,Y,6,7,9,13,61,0.12,12,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,A3GU00DMBON7YO,60 minutes,0.1,27,Y,12,10,0,12,60,0.7,7,0.1
3PHLPV04IQDPW55WV8WBZJA231AP7O,AJAPJJTISC36L,60 minutes,0.1,27,Y,8,4,5,12,74,0.15,14,0.1
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A39J5RLVDTM6SM,60 minutes,0.2,52,Y,14,14,7,9,55,0.05,7,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A27LR932J8F67W,60 minutes,0.2,52,Y,18,18,2,2,57,0.2,4,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2RG7VZAKGDEXI,60 minutes,0.2,52,Y,4,0,18,16,48,0.2,18,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2EIUF0KYW6KN1,60 minutes,0.2,52,Y,-1,-1,-1,-1,-1,0.04,-1,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,AXL8STMTF8Z21,60 minutes,0.2,52,Y,8,3,11,17,27,0.1,15,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2HR7ZIX42FEPG,60 minutes,0.2,52,Y,4,10,8,10,38,0.25,5,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2WEJYAMB1YSG,60 minutes,0.2,52,Y,9,7,13,10,41,0.15,7,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,ASL1MFFPUB2ZW,60 minutes,0.2,52,Y,1,2,16,18,28,0.02,19,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2S4BU23GT93ZD,60 minutes,0.2,52,Y,13,12,6,3,56,0.1,5,0.2
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A1I8Z7HLS1ZU5Q,60 minutes,0.2,52,Y,5,3,11,9,38,0.03,11,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A8GWYS9O8FUEK,60 minutes,0.2,1,Y,-1,-1,-1,-1,-1,1,-1,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A2D563QZFLUW9H,60 minutes,0.2,1,Y,0,0,20,20,57,0.3,20,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,ASA8VDVY04TF0,60 minutes,0.2,1,Y,0,0,18,17,11,0.5,20,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,AOQDUK8U5IGIV,60 minutes,0.2,1,Y,2,2,20,14,16,0.06,19,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,AOMTL7RWZTP3Z,60 minutes,0.2,1,Y,2,1,15,6,27,0.25,18,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A2N962G55T9MOB,60 minutes,0.2,1,Y,0,0,11,10,0,0.2,12,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A1U0GNE5ELW5V7,60 minutes,0.2,1,Y,2,2,18,14,44,0.2,20,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A2HTN7HCNBQ8V4,60 minutes,0.2,1,Y,4,6,19,12,21,0.2,18,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,AGQPTDG6ZF3T3,60 minutes,0.2,1,Y,12,12,16,16,38,0.2,14,0.2
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A1YY98SJG37KSU,60 minutes,0.2,1,Y,1,0,14,10,41,0.5,20,0.2
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A1KH1O9AZ7S642,45 minutes,0.02,17912,Y,18,16,0,0,72,0.3,0,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,AU5Y7J1PF0UIT,45 minutes,0.02,17912,Y,1,2,7,9,27,0.07,10,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A1T4MC1F4TKX9Z,45 minutes,0.02,17912,Y,16,10,20,20,39,0.05,20,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A2WCV7ULUPKVNQ,45 minutes,0.02,17912,Y,1,1,1,1,27,0.2,1,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A3RIFUEQ95MR16,45 minutes,0.02,17912,Y,1,6,0,2,36,0.1,1,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A3QNMUHAFAJRQO,45 minutes,0.02,17912,Y,3,3,5,3,30,0.08,6,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,AB7QN439WP6RY,45 minutes,0.02,17912,Y,0,1,19,15,13,0.02,18,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A5TI9UQEPLNWI,45 minutes,0.02,17912,Y,5,5,1,1,69,0.5,1,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A1A9SPY4MTKX6Z,45 minutes,0.02,17912,Y,4,5,13,4,48,0.08,6,0.02
3MK14RC5NS9WDGLCZVLGWCZQJ2BT6N,A2RG7VZAKGDEXI,45 minutes,0.02,17912,Y,0,2,9,14,22,0.15,19,0.02
330XZFCZ7RB627L6HWI9543W690TXG,A3GKXKMOZB0YMN,60 minutes,0.05,13,Y,0,0,0,10,29,0.1,20,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A2S4BU23GT93ZD,60 minutes,0.05,13,Y,12,14,2,5,63,0.25,5,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A3298CNSQI60HU,60 minutes,0.05,13,Y,9,7,11,7,75,0.2,13,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A19DOARRVT6ZNN,60 minutes,0.05,13,Y,13,13,3,9,57,0.25,8,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A1U0GNE5ELW5V7,60 minutes,0.05,13,Y,10,10,10,10,35,0.05,12,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A3ET9X8TXMGXDI,60 minutes,0.05,13,Y,9,10,0,18,48,0.08,20,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A2WCV7ULUPKVNQ,60 minutes,0.05,13,Y,5,5,2,6,47,0.15,3,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A19OH5PQ7ZZ6UV,60 minutes,0.05,13,Y,10,14,0,6,56,0.05,10,0.05
330XZFCZ7RB627L6HWI9543W690TXG,AJ74BNWTCX0MJ,60 minutes,0.05,13,Y,4,4,11,11,26,0.13,11,0.05
330XZFCZ7RB627L6HWI9543W690TXG,A1F3IJU2HXZ0PQ,60 minutes,0.05,13,Y,0,0,0,2,6,0.1,0,0.05
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,AJAPJJTISC36L,45minutes,0.14,8216,Y,2,2,19,14,35,0.15,18,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A1EQ2HDHF2WWSY,45minutes,0.14,8216,Y,4,13,5,2,71,0.4,4,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,AQJFDUI58Y0FV,45minutes,0.14,8216,Y,0,1,1,14,74,0.3,2,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A2Z1O9OKSW8MNU,45minutes,0.14,8216,Y,3,5,2,2,30,0.14,3,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A2ZATH9519RF58,45minutes,0.14,8216,Y,13,8,10,12,26,0.1,13,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,AEHTP1POPUQMB,45minutes,0.14,8216,Y,9,8,12,4,34,0.15,12,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A2D563QZFLUW9H,45minutes,0.14,8216,Y,8,0,20,18,58,0.3,20,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A1L8ZQ4A13OGWX,45minutes,0.14,8216,Y,0,1,18,16,29,0.2,18,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A1CLS2A8N4D5G,45minutes,0.14,8216,Y,2,4,1,2,31,0.05,1,0.14
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,A2HR7ZIX42FEPG,45minutes,0.14,8216,Y,4,3,5,5,26,0.15,13,0.14
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A2D563QZFLUW9H,10 minutes,0,677,Y,0,0,20,20,14,0.1,20,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A8GWYS9O8FUEK,10 minutes,0,677,Y,-1,-1,-1,-1,-1,0.05,-1,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A2Z1O9OKSW8MNU,10 minutes,0,677,Y,2,2,6,11,30,0.1,11,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A1C7FH4P7EKUBE,10 minutes,0,677,Y,5,4,1,10,24,0.06,10,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A1T4MC1F4TKX9Z,10 minutes,0,677,Y,10,10,0,0,58,0.25,0,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,AYM12AQJVZ66N,10 minutes,0,677,Y,6,6,12,12,11,0.03,14,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A2S4BU23GT93ZD,10 minutes,0,677,Y,6,5,15,11,35,0.02,14,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A4PGF2WE94TJA,10 minutes,0,677,Y,6,6,10,14,19,0.02,14,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A19DOARRVT6ZNN,10 minutes,0,677,Y,6,4,10,16,50,0.25,19,0
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A26CL8E3XJWH1W,10 minutes,0,677,Y,1,1,18,13,5,0.01,0,0
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A26CL8E3XJWH1W,5 days,0.15,14,Y,11,11,1,10,35,0.15,12,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,AXV4XY9UNODNP,5 days,0.15,14,N,20,19,0,6,95,0.4,0,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A1I8Z7HLS1ZU5Q,5 days,0.15,14,Y,9,5,9,15,42,0.15,16,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A2B6WQG0A9CKXQ,5 days,0.15,14,Y,12,8,18,14,69,0.5,18,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,AB7QN439WP6RY,5 days,0.15,14,Y,4,6,1,6,47,0.2,5,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A88QVXE9H03O8,5 days,0.15,14,Y,3,2,4,1,59,1,10,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A1A9SPY4MTKX6Z,5 days,0.15,14,Y,15,10,0,0,69,0.25,0,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A3O9D6YHBNS0BV,5 days,0.15,14,Y,8,4,6,13,50,0.2,16,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A2FUMA4UR6S920,5 days,0.15,14,Y,7,5,6,8,57,0.25,-1,0.15
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A1CH3TODZNQCES,5 days,0.15,14,Y,10,3,5,10,50,0.25,6,0.15
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A2ZCON58EO32X9,30 minutes,0.3,1,Y,11,6,11,11,54,0.25,10,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A2HTN7HCNBQ8V4,30 minutes,0.3,1,Y,6,6,11,9,38,0.4,10,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A3CFERUFHEQ3I3,30 minutes,0.3,1,Y,3,5,0,0,56,0.15,4,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A88QVXE9H03O8,30 minutes,0.3,1,Y,18,17,1,17,87,4,1,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,ASL1MFFPUB2ZW,30 minutes,0.3,1,Y,0,1,14,14,38,0.1,18,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A1JCFEDLZZKNZ3,30 minutes,0.3,1,Y,10,4,6,4,38,0.4,6,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A3GM1Y0H93CZT1,30 minutes,0.3,1,Y,1,3,19,14,28,0.1,19,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A1L11JDXS2HK51,30 minutes,0.3,1,Y,14,10,1,0,58,0.25,1,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,AOQDUK8U5IGIV,30 minutes,0.3,1,Y,2,6,12,16,41,0.5,18,0.3
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A14NP6X071S7GK,30 minutes,0.3,1,Y,0,5,15,5,26,0.25,6,0.3
3244QHISJ1ITNE98CFK36E7RG91L0N,AJ74BNWTCX0MJ,60 Minutes,0.01,1,Y,1,4,12,13,33,0.1,16,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A1AZU9E0U16J6B,60 Minutes,0.01,1,Y,0,0,16,2,14,0.01,20,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A3OLRWACCCCUTU,60 Minutes,0.01,1,Y,0,0,9,8,4,0.02,8,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A1U0GNE5ELW5V7,60 Minutes,0.01,1,Y,1,1,18,16,23,0.03,20,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A2N962G55T9MOB,60 Minutes,0.01,1,Y,0,0,0,10,1,0.05,12,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A8GWYS9O8FUEK,60 Minutes,0.01,1,Y,-1,-1,-1,-1,-1,0.1,-1,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A18RH223NQXT25,60 Minutes,0.01,1,Y,5,6,16,14,51,0.03,16,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A26UIS59SY4NM6,60 Minutes,0.01,1,Y,0,0,0,4,27,0.1,0,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,AO0PXYM02MJCW,60 Minutes,0.01,1,Y,0,0,20,16,27,0.03,20,0.01
3244QHISJ1ITNE98CFK36E7RG91L0N,A15GKHNAWVZ9HD,60 Minutes,0.01,1,Y,12,16,10,18,113,0.6,18,0.01
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A3U761PEG7MFKT,60minutes,0,1,Y,0,0,0,0,1,0,0,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A3SNCAAITY722U,60minutes,0,1,Y,0,1,10,10,38,0.15,-1,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A2LV5432PV1S39,60minutes,0,1,Y,0,0,20,6,28,0.1,20,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A2YJQUHFIXNOY0,60minutes,0,1,Y,1,1,19,16,14,0.02,20,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,AQUNG20W5Z9HN,60minutes,0,1,Y,0,0,4,0,6,0.01,1,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A2RG7VZAKGDEXI,60minutes,0,1,Y,0,0,13,19,2,0.05,20,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A5TI9UQEPLNWI,60minutes,0,1,Y,0,0,13,11,19,0.1,12,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A15GKHNAWVZ9HD,60minutes,0,1,Y,1,0,20,20,102,0.2,20,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A18RH223NQXT25,60minutes,0,1,Y,0,0,18,17,31,0.01,20,0
3E9JM64F23SDM8DQUQW3OKIR1A0NP8,A1GOLJMO4GID3I,60minutes,0,1,Y,0,0,2,10,4,0.01,20,0
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,AB7QN439WP6RY,60 minutes,0.25,1,Y,5,1,1,18,47,0.25,18,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1YY98SJG37KSU,60 minutes,0.25,1,Y,14,6,0,0,64,0.6,0,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A2WEJYAMB1YSG,60 minutes,0.25,1,Y,2,1,2,6,10,0.12,10,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A340UGIDGIF4W6,60 minutes,0.25,1,Y,12,12,10,15,37,0.4,17,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A3L60SOWLYEDN2,60 minutes,0.25,1,Y,10,2,0,19,22,0.25,19,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A3OSBMDWIRT9NZ,60 minutes,0.25,1,Y,14,12,0,10,78,0.75,5,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,AXL8STMTF8Z21,60 minutes,0.25,1,Y,3,5,1,4,85,0.25,1,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1U0GNE5ELW5V7,60 minutes,0.25,1,Y,16,6,2,10,57,0.25,2,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A2HR7ZIX42FEPG,60 minutes,0.25,1,Y,14,8,0,7,70,0.25,10,0.25
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A1A9SPY4MTKX6Z,60 minutes,0.25,1,Y,6,6,12,10,28,0.3,15,0.25
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A1YY98SJG37KSU,6 days,0.1,363,Y,6,2,2,2,47,0.25,1,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A1L8ZQ4A13OGWX,6 days,0.1,363,Y,11,14,0,1,52,0.25,0,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,AQP74RCFA4CF8,6 days,0.1,363,Y,14,14,8,15,56,1.25,10,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A20USVYLTA4PYQ,6 days,0.1,363,Y,-1,-1,-1,-1,-1,0.05,-1,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,AGQPTDG6ZF3T3,6 days,0.1,363,Y,12,12,11,14,57,0.1,11,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A1L0X2BYAGPFEA,6 days,0.1,363,Y,16,16,4,20,102,0.1,20,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A28S6TTII9JDNI,6 days,0.1,363,Y,8,2,10,10,37,0.2,10,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A1FL20WGFRJS1T,6 days,0.1,363,Y,8,6,16,16,38,0.05,18,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A19OH5PQ7ZZ6UV,6 days,0.1,363,Y,8,13,2,4,74,0.25,3,0.1
3EJ1F91ANSU6O8N3S3NGZ4GVCA2IZW,A2HW364F4TCKL3,6 days,0.1,363,Y,13,11,3,5,86,0.1,5,0.1
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK,A2S4BU23GT93ZD,7 daysays,0.15,6,Y,8,4,14,17,64,0.15,19,0.15
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK,A1L0X2BYAGPFEA,7 daysays,0.15,6,Y,13,13,5,20,85,0.15,20,0.15
