imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,AJ74BNWTCX0MJ,38,6,2,10,4,8,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A3ET9X8TXMGXDI,72,10,16,2,5,4,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A7K2X189HU4CP,24,6,9,5,2,4,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2RG7VZAKGDEXI,59,4,4,16,17,12,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,AYFOAD75CRBKE,89,2,13,7,6,4,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A4PGF2WE94TJA,27,6,6,12,14,6,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2CDM78GVCICO5,27,2,3,0,1,0,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2VRDE2FHCBMF8,30,2,2,4,2,2,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2WF8JGMNB4UEN,49,1,4,1,0,10,46.50
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2B6WQG0A9CKXQ,50,10,6,14,18,18,46.50
37ZUGP9H9BONPT0XCKXE3201JQL81F,A340UGIDGIF4W6,29,2,3,11,19,19,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A19LVWX8ZLO6CS,39,2,0,0,0,0,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A2RG7VZAKGDEXI,31,5,0,1,11,10,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A3EBUBRYCKB6AF,27,0,0,0,0,0,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A35BY30TC8WCL4,40,1,1,0,6,7,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A1U0GNE5ELW5V7,38,2,2,3,12,12,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A2XLEJ7UPW51RD,22,1,0,20,20,20,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,AQP74RCFA4CF8,90,2,17,0,1,1,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,A360G7Q6RO5XRL,51,4,10,0,0,0,41.60
37ZUGP9H9BONPT0XCKXE3201JQL81F,AYFOAD75CRBKE,49,4,8,2,11,6,41.60
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A1F3IJU2HXZ0PQ,29,0,0,0,0,0,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,AU5Y7J1PF0UIT,72,12,10,3,4,4,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,AFIFVNL3CREJN,44,1,3,5,13,11,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A1AZU9E0U16J6B,27,0,0,14,18,12,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A36TE52PSYAAD6,87,2,12,1,8,4,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,AJ74BNWTCX0MJ,51,11,3,1,7,10,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A2B6WQG0A9CKXQ,60,10,10,6,14,14,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A1YY98SJG37KSU,61,12,6,0,1,1,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A28S6TTII9JDNI,62,10,12,14,6,6,53.10
36ARV8EEH67U95XPYN59VTZKFJ2VA1,A3PYEW6693PCHT,38,6,6,8,2,2,53.10
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A1XJ9VFOJ4LP2X,13,0,0,5,8,11,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A19LVWX8ZLO6CS,31,0,0,0,0,0,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A88QVXE9H03O8,60,14,16,1,5,0,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A2VRDE2FHCBMF8,27,10,7,5,14,12,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A3GM1Y0H93CZT1,50,8,2,16,10,14,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,AYFOAD75CRBKE,32,1,1,0,2,0,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A1X0H6VAK3AQE9,57,6,4,3,0,11,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A19OH5PQ7ZZ6UV,38,2,4,2,10,6,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A1A9SPY4MTKX6Z,74,16,17,0,1,0,43.20
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A1I8Z7HLS1ZU5Q,50,3,10,6,4,7,43.20
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,ALOYY3E72AQ1K,52,8,6,12,12,6,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,A88QVXE9H03O8,58,2,1,1,1,4,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,AQRI1E9W5268O,44,6,7,2,8,3,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,A2RG7VZAKGDEXI,64,0,0,13,14,15,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,A1FL20WGFRJS1T,0,0,0,18,18,16,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,A1Y50NM443ITPK,43,14,8,0,10,2,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,AYFOAD75CRBKE,30,2,2,7,19,13,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,A28S6TTII9JDNI,38,2,2,10,16,10,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,AWJ5TLP0KOYFX,27,0,1,2,2,0,39.30
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,A3PYEW6693PCHT,37,10,4,16,14,4,39.30
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A19LVWX8ZLO6CS,34,2,2,0,0,0,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1JCFEDLZZKNZ3,50,12,8,5,5,6,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,AXL8STMTF8Z21,40,6,4,14,14,14,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1P08V29SHY950,64,16,14,4,4,4,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,AYFOAD75CRBKE,24,2,3,3,13,11,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A1YY98SJG37KSU,57,14,2,0,1,1,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A2CDM78GVCICO5,38,6,6,0,0,1,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,AWJ5TLP0KOYFX,3,2,0,4,20,20,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A2IG075A0I3O73,34,4,2,8,17,12,37.00
32GVUSPLEYOYH9SP841K39EVOUOK3Z,A2XLEJ7UPW51RD,26,8,7,10,14,11,37.00
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A1J9IYN46FX00O,13,0,0,14,18,20,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2CK0OXMPOR9LE,38,2,6,11,4,13,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A28S6TTII9JDNI,37,2,2,10,16,16,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A3298CNSQI60HU,42,10,2,9,14,5,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2DQY1G4BUM0M,25,2,2,8,16,12,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2CDM78GVCICO5,17,0,0,0,20,2,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2S4BU23GT93ZD,40,6,3,12,16,16,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2XLEJ7UPW51RD,16,1,0,20,20,10,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,A2DS7GIC3JM5YF,71,0,4,13,14,12,33.80
38NH2CI7SPCMWUJ4T62C2GD654VVUY,AQJFDUI58Y0FV,39,0,0,10,12,18,33.80
3203J2GC2PK4HSXGZ2GG107218V84Q,A2CK0OXMPOR9LE,33,5,4,6,5,4,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A1EQ2HDHF2WWSY,65,4,7,0,1,1,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A19LVWX8ZLO6CS,32,2,1,0,0,0,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A1YY98SJG37KSU,57,10,2,0,1,1,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,AWMQYV1RQM94M,53,6,2,2,1,1,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A3L60SOWLYEDN2,48,13,14,0,0,0,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A1X0H6VAK3AQE9,26,1,1,1,0,4,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,ARYQNPT8XWX8C,73,16,7,10,12,17,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A2ILUP6FN8HKKC,61,6,10,2,2,6,47.90
3203J2GC2PK4HSXGZ2GG107218V84Q,A3QNMUHAFAJRQO,31,3,0,4,3,2,47.90
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,ALOYY3E72AQ1K,32,4,4,12,9,4,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,AROEBUDI2L9G9,39,3,3,16,18,7,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,AB7QN439WP6RY,56,3,5,15,17,8,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A19LVWX8ZLO6CS,36,1,2,10,20,11,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A1X0H6VAK3AQE9,48,2,4,8,10,2,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A2LV5432PV1S39,67,5,15,15,2,8,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A19DOARRVT6ZNN,68,9,7,14,9,8,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A3EBUBRYCKB6AF,41,0,3,11,10,0,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,AWJ5TLP0KOYFX,37,1,8,10,14,0,49.50
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A2VRDE2FHCBMF8,71,12,13,10,4,2,49.50
3244QHISJ1ITNE98CFK36E7RG91L0N,A3OLRWACCCCUTU,4,0,0,8,8,9,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A1AZU9E0U16J6B,14,0,0,2,20,16,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A19LVWX8ZLO6CS,16,0,0,0,20,14,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A1U0GNE5ELW5V7,23,1,1,16,20,18,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A2ICKJ2ZGOVLP9,16,2,2,10,16,17,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,AJ74BNWTCX0MJ,33,1,4,13,16,12,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A35BY30TC8WCL4,13,0,0,0,3,6,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A26UIS59SY4NM6,27,0,0,4,0,0,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A12R2U6TBB3OOG,7,0,0,2,16,10,20.40
3244QHISJ1ITNE98CFK36E7RG91L0N,A18RH223NQXT25,51,5,6,14,16,16,20.40
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A3CFERUFHEQ3I3,36,3,5,1,3,0,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A1T4MC1F4TKX9Z,4,0,0,20,20,20,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A03922113RU44GENR8ATX,21,0,2,6,5,9,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,AGP3BS5J1HRJQ,27,4,12,16,18,14,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A1FL20WGFRJS1T,2,0,0,4,2,2,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,AWJ5TLP0KOYFX,3,0,0,2,20,10,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A1X0H6VAK3AQE9,25,1,1,1,5,3,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A19OH5PQ7ZZ6UV,26,0,8,4,4,1,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A3RL02A3JRAUS4,7,0,0,12,18,16,18.70
3H5CSD5832HNKRNN8SDJ6TWL583E8G,AKHS2G3ES7SEB,36,1,1,10,18,2,18.70
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AJAPJJTISC36L,39,10,10,4,4,4,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1I8Z7HLS1ZU5Q,29,6,3,17,10,11,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AGXZAVCNU7E4T,37,3,0,18,16,6,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AJ74BNWTCX0MJ,3,0,0,17,20,14,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,AFIFVNL3CREJN,28,4,4,13,11,11,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1X0H6VAK3AQE9,21,1,2,4,4,2,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A2C2G6WIE6VO2C,8,0,0,10,16,0,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1F3IJU2HXZ0PQ,9,3,2,6,5,6,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A1SRI5PDX6WB9B,40,13,13,0,1,1,24.10
3AA189Q6C6N6C9XRHK508ZBLMH8WM3,A3PYEW6693PCHT,27,0,0,20,20,14,24.10
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A2CK0OXMPOR9LE,18,4,2,4,14,16,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A2S4BU23GT93ZD,39,4,2,15,18,17,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,AOQDUK8U5IGIV,18,2,1,18,20,19,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A1U0GNE5ELW5V7,30,0,0,16,20,10,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A3OLRWACCCCUTU,9,0,0,13,20,18,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A21Y02Z83OCZ4R,17,2,6,8,17,13,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A36TE52PSYAAD6,7,0,0,2,16,6,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A1X0H6VAK3AQE9,14,1,1,2,18,6,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A03922113RU44GENR8ATX,26,3,3,10,16,7,17.80
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,AWJ5TLP0KOYFX,0,0,0,6,20,17,17.80
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,ALOYY3E72AQ1K,37,2,2,10,12,12,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A27LR932J8F67W,38,4,8,14,20,16,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A9KPCMO1J1LQF,56,10,6,1,0,10,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A1F3IJU2HXZ0PQ,38,5,4,0,0,0,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A1M3VJEHKWDP8I,23,0,0,15,20,10,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A19LVWX8ZLO6CS,35,0,0,0,11,0,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,AWJ5TLP0KOYFX,55,13,18,10,3,6,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A28S6TTII9JDNI,57,10,10,8,6,4,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,ANIEIVK8LN1H9,38,10,4,10,4,4,41.70
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A1L11JDXS2HK51,40,6,10,2,6,4,41.70
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,ALOYY3E72AQ1K,27,2,2,4,6,4,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A2HR7ZIX42FEPG,26,0,0,10,16,9,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A19DOARRVT6ZNN,35,2,3,14,19,14,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A4PGF2WE94TJA,26,0,0,10,14,14,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A28S6TTII9JDNI,33,2,2,2,16,10,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A19LVWX8ZLO6CS,29,2,1,0,0,0,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A340UGIDGIF4W6,30,7,10,12,19,12,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,AQUNG20W5Z9HN,53,9,10,6,4,0,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A7K2X189HU4CP,29,2,2,9,8,10,32.50
32SOQFN7RN4Q5SNOXDF8KS0W4TRIPM,A2CDM78GVCICO5,37,8,10,0,1,1,32.50
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A1EQ2HDHF2WWSY,85,3,6,0,0,1,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A1F3IJU2HXZ0PQ,25,2,3,0,8,12,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,AB7QN439WP6RY,25,0,2,10,17,12,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A19LVWX8ZLO6CS,30,0,0,0,4,0,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A1AZU9E0U16J6B,19,0,0,12,20,20,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A20Z8Q65CFTBV7,113,12,12,8,6,12,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A3GM1Y0H93CZT1,43,13,10,10,10,8,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A28S6TTII9JDNI,38,2,4,4,10,10,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,AC5UD8N187QD6,37,3,6,4,2,3,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A21H2UDDHN8ZF,11,0,0,0,16,0,41.45
3CF7EZI55RWEYNZ9U956QWWUG93IL2,A7K2X189HU4CP,30,4,6,5,20,20,41.45
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,AQRI1E9W5268O,25,3,4,2,0,0,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A19LVWX8ZLO6CS,37,1,2,0,0,0,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A2DZVZSDEM81D1,35,3,2,0,0,0,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A2U31V169A20GY,101,16,12,10,0,0,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A19TL7AJ0FB1JG,88,17,14,5,4,1,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A2CDM78GVCICO5,87,20,20,0,0,0,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A340UGIDGIF4W6,34,11,13,12,7,5,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A1F3IJU2HXZ0PQ,73,11,11,0,0,0,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A18RH223NQXT25,39,1,0,16,20,11,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A1KH1O9AZ7S642,73,12,8,18,10,12,55.55
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,A1M3VJEHKWDP8I,19,4,6,0,0,0,55.55
32GVUSPLFZ61Q5EOZV799O813X5K3C,A1J9IYN46FX00O,101,4,6,0,0,0,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A1AZU9E0U16J6B,32,0,0,14,10,4,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,AQP74RCFA4CF8,122,17,17,7,2,2,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A2CK0OXMPOR9LE,86,3,3,5,4,3,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A5TI9UQEPLNWI,38,7,6,9,6,6,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A35BY30TC8WCL4,92,10,6,11,8,4,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A26913CR59ATI9,76,13,14,9,4,2,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A2VRDE2FHCBMF8,38,2,3,5,1,1,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,A3E3OELJKHW58C,72,4,2,2,1,2,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,AW4AHMQ7EN4QI,71,10,5,13,8,11,72.36
32GVUSPLFZ61Q5EOZV799O813X5K3C,AROEBUDI2L9G9,68,6,13,15,16,11,72.36
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A3RIFUEQ95MR16,33,4,1,3,1,3,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A1J9IYN46FX00O,27,12,4,0,2,11,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,AGPGCMNDSKZGT,27,7,9,11,6,6,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A5TI9UQEPLNWI,68,12,12,2,1,1,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A1L8ZQ4A13OGWX,48,11,10,2,2,0,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,AQP74RCFA4CF8,116,16,17,0,0,0,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,AYFOAD75CRBKE,39,2,2,1,12,6,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A35VBQUAIJUPYP,72,20,20,2,0,0,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A360G7Q6RO5XRL,86,16,16,2,2,6,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,A1X0H6VAK3AQE9,52,6,6,13,10,3,55.91
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,AT9SK56IXQJP,47,8,7,12,19,17,55.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,AXV4XY9UNODNP,53,9,8,18,16,4,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A2U31V169A20GY,101,11,16,0,0,0,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A340UGIDGIF4W6,26,6,8,8,12,13,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A35BY30TC8WCL4,40,7,3,3,10,7,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A2CDM78GVCICO5,102,14,19,0,0,0,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A2ICKJ2ZGOVLP9,43,8,4,12,16,16,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A19LVWX8ZLO6CS,41,6,5,10,13,8,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A21Y02Z83OCZ4R,38,14,7,9,12,11,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A19DOARRVT6ZNN,84,16,16,4,6,2,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A1X0H6VAK3AQE9,38,7,6,9,10,1,54.91
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A3FB4IOP8KXFJE,38,9,6,6,10,9,54.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A1XJ9VFOJ4LP2X,30,0,1,18,16,13,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A1VA47LGZONMM8,53,13,10,2,3,2,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A1J9IYN46FX00O,101,4,0,0,0,0,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,AI9NJ89EXVDY1,58,14,11,12,11,10,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A36TE52PSYAAD6,72,10,14,0,2,2,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A1AZU9E0U16J6B,37,4,2,10,10,6,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,AAURYRJDZQIDH,86,12,14,10,4,8,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A2YJQUHFIXNOY0,111,15,13,14,5,5,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A2XLEJ7UPW51RD,57,10,9,5,11,0,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,A39J5RLVDTM6SM,72,15,15,6,1,4,70.91
3H41Q6XMRNJ731MM548PSMBGOYMG2I,AT9SK56IXQJP,103,16,14,5,7,3,70.91
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A3OLRWACCCCUTU,50,3,8,5,5,4,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A2CK0OXMPOR9LE,81,14,4,3,2,0,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A5TI9UQEPLNWI,33,4,9,4,4,2,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,AAURYRJDZQIDH,113,20,20,18,16,14,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,AWJ5TLP0KOYFX,39,3,6,4,0,0,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A3EBUBRYCKB6AF,48,4,0,15,8,7,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A1F3IJU2HXZ0PQ,27,10,4,0,10,10,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A1IQV3QUWRA8G1,82,14,17,8,1,4,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A18RH223NQXT25,39,5,2,14,14,11,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A2ICKJ2ZGOVLP9,44,8,8,10,10,12,57.09
3D3KZYB02J3NX4IAX3WJJNSJTAYV8O,A1YY98SJG37KSU,72,18,14,0,0,1,57.09
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A1Y50NM443ITPK,73,19,4,20,6,7,52.73
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A20Z8Q65CFTBV7,86,18,18,1,1,1,52.73
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A2LV5432PV1S39,26,3,5,16,16,11,52.73
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A1U0GNE5ELW5V7,33,2,2,14,20,6,52.73
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A1X0H6VAK3AQE9,53,5,4,9,19,2,52.73
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,A2DZVZSDEM81D1,36,7,5,10,13,13,52.73
